customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
3644,470,3,163036.35,2,4,3,9,Loyal Customers
3645,1000,2,67249.08000000002,1,3,2,6,At Risk
3647,201,6,302066.05,4,5,4,13,Champions
3648,388,6,242147.487,3,5,4,12,Loyal Customers
3649,43,2,63698.413499999995,5,3,2,10,Potential Loyalists
3650,549,2,196675.8805,2,3,4,9,At Risk
3651,205,2,102262.0605,4,3,2,9,Potential Loyalists
3652,990,1,196930.62,1,2,4,7,Lost Customers
3653,1071,3,140799.616,1,4,3,8,Loyal Customers
3655,639,2,113928.436,2,3,3,8,At Risk
3656,196,5,267059.7705,4,4,4,12,Champions
3657,1080,1,38278.50749999999,1,2,1,4,Lost Customers
3658,1112,1,69907.366,1,2,2,5,Lost Customers
3659,227,6,523556.7855,3,5,5,13,Loyal Customers
3660,44,2,210371.25300000003,5,3,4,12,Potential Loyalists
3661,430,1,77287.98,2,2,2,6,Lost Customers
3662,258,1,92824.74,3,2,2,7,Needs Attention
3665,351,1,7866.954,3,2,1,6,Needs Attention
3666,113,4,147870.51499999998,4,4,3,11,Loyal Customers
3667,36,6,385635.0995,5,5,5,15,Champions
3668,130,5,213443.375,4,5,4,13,Champions
3670,564,1,94647.99749999998,2,2,2,6,Lost Customers
3672,35,1,156373.68,5,2,3,10,New Customers
3673,870,1,52108.314999999995,1,2,2,5,Lost Customers
3675,212,6,439030.934,4,5,5,14,Champions
3677,790,1,12406.176,1,2,1,4,Lost Customers
3678,60,10,733840.1625,5,5,5,15,Champions
3680,526,1,92219.31349999999,2,2,2,6,Lost Customers
3682,1066,1,34524.02,1,2,1,4,Lost Customers
3683,170,8,346505.7045,4,5,5,14,Champions
3684,292,1,32112.128,3,2,1,6,Needs Attention
3686,1050,2,135750.604,1,3,3,7,At Risk
3687,268,1,30429.032,3,2,1,6,Needs Attention
3691,426,3,111543.1305,3,4,3,10,Loyal Customers
3692,149,1,8807.6,4,2,1,7,New Customers
3693,975,1,52178.66099999999,1,2,2,5,Lost Customers
3694,898,3,188163.55,1,4,4,9,Loyal Customers
3695,392,7,259335.892,3,5,4,12,Loyal Customers
3696,12,12,689383.8119999999,5,5,5,15,Champions
3697,782,2,157156.5625,1,3,3,7,At Risk
3698,290,6,285036.6045,3,5,4,12,Loyal Customers
3701,551,2,90104.368,2,3,2,7,At Risk
3702,203,3,307342.8295,4,4,4,12,Champions
3703,523,2,126551.3895,2,3,3,8,At Risk
3704,145,1,119839.05,4,2,3,9,New Customers
3705,10,24,1386972.178,5,5,5,15,Champions
3706,523,3,43330.79,2,4,1,7,At Risk
3707,1168,1,23395.129999999997,1,2,1,4,Lost Customers
3709,34,1,73622.175,5,2,2,9,New Customers
3712,1265,1,65583.07,1,2,2,5,Lost Customers
3714,113,8,422879.4115,4,5,5,14,Champions
3716,59,3,226737.5,5,4,4,13,Champions
3717,990,1,99514.742,1,2,2,5,Lost Customers
3718,964,1,43296.1,1,2,1,4,Lost Customers
3719,60,7,245529.2385,5,5,4,14,Champions
3720,418,4,129132.53150000001,3,4,3,10,Loyal Customers
3721,73,5,311987.341,5,5,4,14,Champions
3722,32,91,5030828.5865,5,5,5,15,Champions
3723,1174,1,23910.11,1,2,1,4,Lost Customers
3725,156,4,217347.3545,4,4,4,12,Champions
3726,58,74,3641941.8645,5,5,5,15,Champions
3727,743,2,93854.0825,2,3,2,7,At Risk
3728,775,3,151365.66700000002,1,4,3,8,Loyal Customers
3729,75,6,291182.5245,5,5,4,14,Champions
3730,483,3,149293.3885,2,4,3,9,Loyal Customers
3731,569,2,127637.326,2,3,3,8,At Risk
3732,277,3,280128.1145,3,4,4,11,Loyal Customers
3733,426,6,453928.6625,3,5,5,13,Loyal Customers
3734,842,1,86243.45999999999,1,2,2,5,Lost Customers
3735,235,1,41784.0,3,2,1,6,Needs Attention
3738,4,6,229062.0425,5,5,4,14,Champions
3740,1210,1,74840.68,1,2,2,5,Lost Customers
3741,587,2,89497.393,2,3,2,7,At Risk
3742,860,1,20647.272,1,2,1,4,Lost Customers
3743,51,1,52302.03,5,2,2,9,New Customers
3745,466,1,57329.172,2,2,2,6,Lost Customers
3747,1019,1,146347.12949999998,1,2,3,6,Lost Customers
3748,313,2,83223.235,3,3,2,8,Potential Loyalists
3749,253,7,337965.235,3,5,5,13,Loyal Customers
3750,684,1,64829.700000000004,2,2,2,6,Lost Customers
3751,398,1,41091.7275,3,2,1,6,Needs Attention
3752,510,4,340348.23600000003,2,4,5,11,Loyal Customers
3753,6,3,249901.471,5,4,4,13,Champions
3754,778,1,84794.04000000001,1,2,2,5,Lost Customers
3755,1108,1,92135.80099999999,1,2,2,5,Lost Customers
3756,385,5,188993.14800000002,3,5,4,12,Loyal Customers
3757,87,1,25413.54,5,2,1,8,New Customers
3758,127,8,463118.782,4,5,5,14,Champions
3760,1324,1,37933.756499999996,1,2,1,4,Lost Customers
3761,574,2,204405.09,2,3,4,9,At Risk
3762,131,10,637536.0535,4,5,5,14,Champions
3763,194,8,522296.07,4,5,5,14,Champions
3765,1122,1,131627.76,1,2,3,6,Lost Customers
3768,753,1,24843.672000000002,2,2,1,5,Lost Customers
3770,40,7,430908.3545,5,5,5,15,Champions
3771,208,12,466961.1375,4,5,5,14,Champions
3772,15,35,2520947.6325,5,5,5,15,Champions
3773,1139,2,202310.892,1,3,4,8,At Risk
3774,42,3,308861.086,5,4,4,13,Champions
3775,80,5,203895.5085,5,5,4,14,Champions
3777,170,3,231352.272,4,4,4,12,Champions
3778,874,2,60289.164000000004,1,3,2,6,At Risk
3779,979,1,43004.232,1,2,1,4,Lost Customers
3782,1091,1,37264.073,1,2,1,4,Lost Customers
3783,14,1,88627.97,5,2,2,9,New Customers
3784,1108,1,109191.2,1,2,3,6,Lost Customers
3786,1,5,290867.785,5,5,4,14,Champions
3788,50,3,102950.6335,5,4,2,11,Potential Loyalists
3789,291,3,87756.227,3,4,2,9,Potential Loyalists
3790,529,1,162738.3735,2,2,3,7,Lost Customers
3792,417,4,175004.5215,3,4,3,10,Loyal Customers
3795,68,6,395849.77599999995,5,5,5,15,Champions
3796,33,1,63923.05600000001,5,2,2,9,New Customers
3798,1194,3,351602.0615,1,4,5,10,Loyal Customers
3800,18,2,137427.80649999998,5,3,3,11,Potential Loyalists
3801,361,3,190486.3725,3,4,4,11,Loyal Customers
3802,410,1,70433.67000000001,3,2,2,7,Needs Attention
3803,642,3,91842.59300000001,2,4,2,8,At Risk
3804,494,2,201365.3,2,3,4,9,At Risk
3805,47,1,15843.240000000002,5,2,1,8,New Customers
3806,207,4,132551.479,4,4,3,11,Loyal Customers
3807,301,1,53413.7025,3,2,2,7,Needs Attention
3808,56,12,810142.1265,5,5,5,15,Champions
3809,29,2,182233.70500000002,5,3,4,12,Potential Loyalists
3813,956,1,12148.42,1,2,1,4,Lost Customers
3814,221,2,98287.1,3,3,2,8,Potential Loyalists
3815,330,2,127130.76699999999,3,3,3,9,Potential Loyalists
3816,205,3,168819.2175,4,4,3,11,Loyal Customers
3817,48,4,244300.11549999999,5,4,4,13,Champions
3819,783,1,324.648,1,2,1,4,Lost Customers
3820,1136,2,48452.056,1,3,1,5,At Risk
3821,172,4,104612.86000000002,4,4,3,11,Loyal Customers
3822,193,5,366798.14,4,5,5,14,Champions
3823,274,3,161519.7935,3,4,3,10,Loyal Customers
3824,1041,1,65061.69,1,2,2,5,Lost Customers
3825,75,4,242634.575,5,4,4,13,Champions
3826,96,1,74609.33,4,2,2,8,New Customers
3827,129,5,341798.662,4,5,5,14,Champions
3829,37,3,216767.163,5,4,4,13,Champions
3830,334,2,78073.0065,3,3,2,8,Potential Loyalists
3838,195,2,112779.465,4,3,3,10,Potential Loyalists
3839,73,25,1601409.7295,5,5,5,15,Champions
3842,779,2,75615.325,1,3,2,6,At Risk
3843,185,4,262866.6235,4,4,4,12,Champions
3844,956,1,80569.52100000001,1,2,2,5,Lost Customers
3845,1026,1,7872.74,1,2,1,4,Lost Customers
3848,981,1,47574.06,1,2,1,4,Lost Customers
3849,120,2,26885.184,4,3,1,8,Potential Loyalists
3850,260,7,312994.92199999996,3,5,4,12,Loyal Customers
3851,107,5,410499.8955,4,5,5,14,Champions
3852,518,1,22430.8965,2,2,1,5,Lost Customers
3853,204,1,40298.589,4,2,1,7,New Customers
3854,308,3,103771.136,3,4,3,10,Loyal Customers
3855,571,4,440257.906,2,4,5,11,Loyal Customers
3857,72,27,1672937.0935,5,5,5,15,Champions
3859,850,1,76496.75,1,2,2,5,Lost Customers
3860,283,3,197614.22,3,4,4,11,Loyal Customers
3862,365,2,109624.525,3,3,3,9,Potential Loyalists
3864,888,2,80963.15800000001,1,3,2,6,At Risk
3865,637,1,11463.552000000001,2,2,1,5,Lost Customers
3866,566,1,35518.979999999996,2,2,1,5,Lost Customers
3867,348,2,19189.1365,3,3,1,7,Potential Loyalists
3868,53,43,2675633.7575,5,5,5,15,Champions
3869,80,42,2718106.811,5,5,5,15,Champions
3871,1006,2,103368.92,1,3,2,6,At Risk
3875,144,12,853209.2365,4,5,5,14,Champions
3876,46,8,652010.507,5,5,5,15,Champions
3880,682,2,63417.2145,2,3,2,7,At Risk
3881,726,1,53605.576,2,2,2,6,Lost Customers
3883,1284,1,7408.68,1,2,1,4,Lost Customers
3885,166,8,714276.466,4,5,5,14,Champions
3886,46,3,197555.056,5,4,4,13,Champions
3888,288,2,81811.31,3,3,2,8,Potential Loyalists
3889,386,2,102359.544,3,3,2,8,Potential Loyalists
3892,196,6,313378.445,4,5,4,13,Champions
3896,114,3,332325.71,4,4,5,13,Champions
3897,597,4,314419.7045,2,4,4,10,Loyal Customers
3898,22,9,499913.15499999997,5,5,5,15,Champions
3899,235,2,253652.69999999998,3,3,4,10,Potential Loyalists
3900,1327,1,134423.15,1,2,3,6,Lost Customers
3901,120,2,125480.47,4,3,3,10,Potential Loyalists
3902,990,1,34851.9565,1,2,1,4,Lost Customers
3905,571,1,135948.22999999998,2,2,3,7,Lost Customers
3906,802,1,8637.5235,1,2,1,4,Lost Customers
3907,125,5,97615.9775,4,5,2,11,Potential Loyalists
3908,397,4,190113.18,3,4,4,11,Loyal Customers
3909,73,18,987266.2339999999,5,5,5,15,Champions
3911,305,3,75558.256,3,4,2,9,Potential Loyalists
3912,119,4,173152.70750000002,4,4,3,11,Loyal Customers
3913,75,1,49417.537,5,2,1,8,New Customers
3914,34,11,564124.4345,5,5,5,15,Champions
3915,1170,2,138457.66799999998,1,3,3,7,At Risk
3916,103,7,669510.4895,4,5,5,14,Champions
3917,149,4,348912.334,4,4,5,13,Champions
3918,48,6,449952.5335,5,5,5,15,Champions
3919,381,3,243194.4035,3,4,4,11,Loyal Customers
3920,623,1,11215.28,2,2,1,5,Lost Customers
3922,817,1,32364.352000000003,1,2,1,4,Lost Customers
3923,129,6,283637.716,4,5,4,13,Champions
3924,11,7,412775.4035,5,5,5,15,Champions
3925,803,1,57431.746499999994,1,2,2,5,Lost Customers
3927,45,2,106806.674,5,3,3,11,Potential Loyalists
3928,103,13,919729.253,4,5,5,14,Champions
3929,365,4,186778.41749999998,3,4,4,11,Loyal Customers
3932,619,1,41120.33600000001,2,2,1,5,Lost Customers
3934,567,3,232134.712,2,4,4,10,Loyal Customers
3935,8,23,1193153.8514999999,5,5,5,15,Champions
3936,120,4,186799.274,4,4,4,12,Champions
3937,41,3,103508.855,5,4,3,12,Loyal Customers
3938,343,4,167674.304,3,4,3,10,Loyal Customers
3939,733,5,268546.561,2,5,4,11,Loyal Customers
3940,28,12,429056.963,5,5,5,15,Champions
3941,289,3,345418.235,3,4,5,12,Loyal Customers
3942,733,2,64081.5685,2,3,2,7,At Risk
3943,51,3,143181.1505,5,4,3,12,Loyal Customers
3944,303,3,127388.294,3,4,3,10,Loyal Customers
3945,614,1,30088.5375,2,2,1,5,Lost Customers
3947,22,1,92872.737,5,2,2,9,New Customers
3949,568,2,55752.434,2,3,2,7,At Risk
3950,440,2,45719.332500000004,2,3,1,6,At Risk
3951,1136,1,15339.09,1,2,1,4,Lost Customers
3952,1307,1,19392.239999999998,1,2,1,4,Lost Customers
3953,185,3,212967.495,4,4,4,12,Champions
3954,769,1,79255.45,1,2,2,5,Lost Customers
3955,120,1,29959.2275,4,2,1,7,New Customers
3958,939,1,149186.25,1,2,3,6,Lost Customers
3962,87,4,424974.6825,5,4,5,14,Champions
3963,80,4,223985.1635,5,4,4,13,Champions
3966,50,15,859218.888,5,5,5,15,Champions
3967,594,1,110729.54999999999,2,2,3,7,Lost Customers
3969,615,2,162507.99049999999,2,3,3,8,At Risk
3970,124,4,238968.79249999998,4,4,4,12,Champions
3971,207,2,177332.758,4,3,4,11,Potential Loyalists
3972,1116,2,122494.464,1,3,3,7,At Risk
3975,91,9,436404.2295,4,5,5,14,Champions
3976,632,2,82645.867,2,3,2,7,At Risk
3977,568,1,159172.22,2,2,3,7,Lost Customers
3978,7,6,325758.2305,5,5,5,15,Champions
3979,101,5,201420.025,4,5,4,13,Champions
3980,72,19,1013434.6435,5,5,5,15,Champions
3981,74,5,207284.609,5,5,4,14,Champions
3982,5,51,3000659.708,5,5,5,15,Champions
3984,73,2,97683.88499999998,5,3,2,10,Potential Loyalists
3985,287,5,259607.478,3,5,4,12,Loyal Customers
3988,1,14,500669.8615,5,5,5,15,Champions
3990,151,6,432011.67,4,5,5,14,Champions
3993,1233,1,54943.2025,1,2,2,5,Lost Customers
3995,729,1,80761.03899999999,2,2,2,6,Lost Customers
3996,1210,1,74063.133,1,2,2,5,Lost Customers
3999,259,1,20688.0375,3,2,1,6,Needs Attention
4001,184,2,96383.3985,4,3,2,9,Potential Loyalists
4006,1050,1,48011.992999999995,1,2,1,4,Lost Customers
4008,267,5,287106.046,3,5,4,12,Loyal Customers
4009,71,7,419822.8065,5,5,5,15,Champions
4010,82,8,407597.06700000004,5,5,5,15,Champions
4011,890,1,10420.67,1,2,1,4,Lost Customers
4013,472,2,191438.192,2,3,4,9,At Risk
4014,537,3,226574.276,2,4,4,10,Loyal Customers
4015,14,38,2436083.9035,5,5,5,15,Champions
4017,1183,1,49332.521,1,2,1,4,Lost Customers
4018,247,2,47053.96,3,3,1,7,Potential Loyalists
4019,74,3,196009.308,5,4,4,13,Champions
4020,540,4,164936.03749999998,2,4,3,9,Loyal Customers
4021,726,2,133087.677,2,3,3,8,At Risk
4022,132,13,576877.531,4,5,5,14,Champions
4024,212,9,498988.16849999997,4,5,5,14,Champions
4025,36,16,646454.754,5,5,5,15,Champions
4026,187,6,442238.4625,4,5,5,14,Champions
4028,1056,1,102000.32,1,2,2,5,Lost Customers
4029,275,3,115675.23250000001,3,4,3,10,Loyal Customers
4031,50,4,292289.9725,5,4,4,13,Champions
4032,1093,1,20741.559999999998,1,2,1,4,Lost Customers
4033,289,1,95847.81049999999,3,2,2,7,Needs Attention
4034,1145,1,24973.568,1,2,1,4,Lost Customers
4036,754,1,151500.03000000003,2,2,3,7,Lost Customers
4037,1153,1,16051.59,1,2,1,4,Lost Customers
4038,1055,1,127515.42199999999,1,2,3,6,Lost Customers
4040,32,2,121562.83600000001,5,3,3,11,Potential Loyalists
4041,312,1,38469.42749999999,3,2,1,6,Needs Attention
4042,218,11,744747.3865,3,5,5,13,Loyal Customers
4043,157,1,38944.5185,4,2,1,7,New Customers
4048,1050,1,48212.45999999999,1,2,1,4,Lost Customers
4049,451,1,28377.096999999998,2,2,1,5,Lost Customers
4053,110,4,302701.878,4,4,4,12,Champions
4054,40,10,533074.313,5,5,5,15,Champions
4057,16,10,460612.249,5,5,5,15,Champions
4059,31,14,701834.64,5,5,5,15,Champions
4061,185,5,219460.206,4,5,4,13,Champions
4063,211,4,253348.7875,4,4,4,12,Champions
4064,1129,1,68604.23,1,2,2,5,Lost Customers
4065,23,3,241015.6845,5,4,4,13,Champions
4066,509,1,39483.345,2,2,1,5,Lost Customers
4068,631,3,84468.584,2,4,2,8,At Risk
4069,76,3,185107.2375,5,4,4,13,Champions
4070,84,5,261813.609,5,5,4,14,Champions
4071,221,2,141757.338,3,3,3,9,Potential Loyalists
4072,111,4,419722.8405,4,4,5,13,Champions
4073,194,2,181809.18349999998,4,3,4,11,Potential Loyalists
4074,109,10,860253.8255,4,5,5,14,Champions
4075,23,10,617747.374,5,5,5,15,Champions
4076,478,1,61431.18,2,2,2,6,Lost Customers
4077,124,5,285274.0635,4,5,4,13,Champions
4078,226,4,126736.32299999999,3,4,3,10,Loyal Customers
4079,1246,1,46896.53600000001,1,2,1,4,Lost Customers
4080,351,1,28986.84,3,2,1,6,Needs Attention
4082,582,3,201918.497,2,4,4,10,Loyal Customers
4085,101,2,122553.323,4,3,3,10,Potential Loyalists
4086,571,4,192942.8335,2,4,4,10,Loyal Customers
4087,24,4,179999.7835,5,4,4,13,Champions
4088,108,17,885332.343,4,5,5,14,Champions
4090,1039,1,18712.46,1,2,1,4,Lost Customers
4091,316,5,214310.613,3,5,4,12,Loyal Customers
4092,1005,2,104012.04,1,3,3,7,At Risk
4093,110,1,52216.503,4,2,2,8,New Customers
4094,1322,1,35894.265,1,2,1,4,Lost Customers
4095,1251,1,78183.98,1,2,2,5,Lost Customers
4096,1061,1,23442.39,1,2,1,4,Lost Customers
4097,560,2,180157.9655,2,3,4,9,At Risk
4098,136,4,68781.773,4,4,2,10,Potential Loyalists
4099,1,8,628126.48,5,5,5,15,Champions
4100,119,3,219262.16,4,4,4,12,Champions
4101,960,1,56527.740000000005,1,2,2,5,Lost Customers
4102,610,2,177326.5305,2,3,4,9,At Risk
4103,88,5,428784.8685,5,5,5,15,Champions
4105,1004,1,28830.576,1,2,1,4,Lost Customers
4106,1065,1,87436.984,1,2,2,5,Lost Customers
4107,322,3,178080.9595,3,4,4,11,Loyal Customers
4109,278,2,40423.445,3,3,1,7,Potential Loyalists
4110,677,1,18850.68,2,2,1,5,Lost Customers
4111,295,1,35383.383,3,2,1,6,Needs Attention
4112,93,21,1000123.8269999999,4,5,5,14,Champions
4113,357,4,330493.3375,3,4,5,12,Loyal Customers
4115,27,1,124539.228,5,2,3,10,New Customers
4116,346,1,66887.54,3,2,2,7,Needs Attention
4117,308,2,101101.6455,3,3,2,8,Potential Loyalists
4118,509,4,141391.30800000002,2,4,3,9,Loyal Customers
4119,911,1,115788.4795,1,2,3,6,Lost Customers
4120,382,1,12450.0,3,2,1,6,Needs Attention
4121,171,5,247418.53399999999,4,5,4,13,Champions
4122,789,2,145133.94,1,3,3,7,At Risk
4124,886,2,30037.026,1,3,1,5,At Risk
4125,39,12,583185.4569999999,5,5,5,15,Champions
4126,72,6,660211.946,5,5,5,15,Champions
4127,212,2,131383.2665,4,3,3,10,Potential Loyalists
4128,82,5,210282.61,5,5,4,14,Champions
4129,541,4,285835.12700000004,2,4,4,10,Loyal Customers
4132,3,16,1050019.911,5,5,5,15,Champions
4133,374,7,557005.9225,3,5,5,13,Loyal Customers
4135,299,1,63671.08,3,2,2,7,Needs Attention
4138,4,10,781793.497,5,5,5,15,Champions
4139,496,1,214494.98,2,2,4,8,Lost Customers
4140,23,11,570977.1075,5,5,5,15,Champions
4141,408,4,197401.737,3,4,4,11,Loyal Customers
4142,159,1,24238.9425,4,2,1,7,New Customers
4143,642,1,21837.74,2,2,1,5,Lost Customers
4144,22,7,457614.078,5,5,5,15,Champions
4146,159,4,99772.07149999999,4,4,2,10,Potential Loyalists
4147,136,1,56250.378000000004,4,2,2,8,New Customers
4150,964,2,159064.482,1,3,3,7,At Risk
4153,432,4,354022.117,2,4,5,11,Loyal Customers
4158,87,5,195852.7125,5,5,4,14,Champions
4159,469,2,48948.849,2,3,1,6,At Risk
4161,688,1,4623.135,2,2,1,5,Lost Customers
4162,26,5,438480.02400000003,5,5,5,15,Champions
4163,147,4,167942.59649999999,4,4,3,11,Loyal Customers
4164,48,4,483098.644,5,4,5,14,Champions
4165,305,2,39541.07000000001,3,3,1,7,Potential Loyalists
4166,159,1,22503.856499999998,4,2,1,7,New Customers
4167,32,17,1215201.2265,5,5,5,15,Champions
4168,122,5,415567.48399999994,4,5,5,14,Champions
4169,63,2,156838.065,5,3,3,11,Potential Loyalists
4170,18,8,446469.2085,5,5,5,15,Champions
4172,491,1,52437.919499999996,2,2,2,6,Lost Customers
4173,478,2,97645.0605,2,3,2,7,At Risk
4175,426,2,75978.192,3,3,2,8,Potential Loyalists
4176,992,1,134125.35,1,2,3,6,Lost Customers
4177,889,1,101593.08,1,2,2,5,Lost Customers
4178,111,3,167429.365,4,4,3,11,Loyal Customers
4179,46,37,2259217.367,5,5,5,15,Champions
4181,732,2,226905.16,2,3,4,9,At Risk
4182,140,3,179229.682,4,4,4,12,Champions
4183,170,7,328154.704,4,5,5,14,Champions
4184,224,3,260935.45750000002,3,4,4,11,Loyal Customers
4186,23,3,248576.97999999998,5,4,4,13,Champions
4188,1,15,798356.9985,5,5,5,15,Champions
4190,667,3,144196.0255,2,4,3,9,Loyal Customers
4191,1157,1,22939.461000000003,1,2,1,4,Lost Customers
4192,47,30,1940607.2245,5,5,5,15,Champions
4193,50,2,79108.179,5,3,2,10,Potential Loyalists
4195,1163,1,38713.536,1,2,1,4,Lost Customers
4200,1201,1,92038.26,1,2,2,5,Lost Customers
4201,697,3,77078.505,2,4,2,8,At Risk
4202,91,2,70039.791,4,3,2,9,Potential Loyalists
4204,48,5,184826.50400000002,5,5,4,14,Champions
4206,121,14,855086.313,4,5,5,14,Champions
4207,642,1,89676.15,2,2,2,6,Lost Customers
4208,146,1,5251.61,4,2,1,7,New Customers
4209,348,2,92042.5765,3,3,2,8,Potential Loyalists
4210,1140,1,65128.53600000001,1,2,2,5,Lost Customers
4211,563,1,39860.328,2,2,1,5,Lost Customers
4213,768,1,13289.759999999998,1,2,1,4,Lost Customers
4214,370,2,18792.635,3,3,1,7,Potential Loyalists
4215,414,1,46752.7775,3,2,1,6,Needs Attention
4216,15,1,57296.18000000001,5,2,2,9,New Customers
4217,1152,1,34676.15,1,2,1,4,Lost Customers
4218,762,2,112842.71250000001,1,3,3,7,At Risk
4219,548,2,70852.45199999999,2,3,2,7,At Risk
4220,1043,1,55170.592000000004,1,2,2,5,Lost Customers
4224,526,2,61221.69,2,3,2,7,At Risk
4226,522,1,19357.24,2,2,1,5,Lost Customers
4227,675,3,77408.913,2,4,2,8,At Risk
4229,657,2,27993.478,2,3,1,6,At Risk
4230,916,2,53638.18000000001,1,3,2,6,At Risk
4231,165,10,445960.4805,4,5,5,14,Champions
4232,361,4,260251.2235,3,4,4,11,Loyal Customers
4234,44,4,150803.9155,5,4,3,12,Loyal Customers
4235,272,1,43798.137,3,2,1,6,Needs Attention
4236,911,2,84057.816,1,3,2,6,At Risk
4238,107,18,1103635.858,4,5,5,14,Champions
4239,6,6,403948.331,5,5,5,15,Champions
4240,1273,2,125777.42,1,3,3,7,At Risk
4242,1,2,97576.9915,5,3,2,10,Potential Loyalists
4244,835,1,30995.620000000003,1,2,1,4,Lost Customers
4245,308,2,54969.9535,3,3,2,8,Potential Loyalists
4246,1010,2,7268.414,1,3,1,5,At Risk
4247,869,1,36770.1075,1,2,1,4,Lost Customers
4248,1028,2,65878.0315,1,3,2,6,At Risk
4250,253,3,68900.6715,3,4,2,9,Potential Loyalists
4252,600,1,48959.334,2,2,1,5,Lost Customers
4253,145,3,216527.547,4,4,4,12,Champions
4254,1163,1,67360.1,1,2,2,5,Lost Customers
4255,176,2,54167.6225,4,3,2,9,Potential Loyalists
4257,33,12,480358.539,5,5,5,15,Champions
4261,283,4,376820.2985,3,4,5,12,Loyal Customers
4262,969,1,69027.112,1,2,2,5,Lost Customers
4263,925,1,74926.39499999999,1,2,2,5,Lost Customers
4264,514,1,162176.877,2,2,3,7,Lost Customers
4265,388,2,80942.77,3,3,2,8,Potential Loyalists
4266,206,5,242368.4365,4,5,4,13,Champions
4267,494,2,38845.831,2,3,1,6,At Risk
4268,24,3,188721.177,5,4,4,13,Champions
4271,253,10,504902.9705,3,5,5,13,Loyal Customers
4272,413,1,4559.008000000001,3,2,1,6,Needs Attention
4273,58,1,69113.745,5,2,2,9,New Customers
4274,159,1,9434.32,4,2,1,7,New Customers
4275,283,3,163148.027,3,4,3,10,Loyal Customers
4276,119,2,102814.79299999999,4,3,2,9,Potential Loyalists
4277,4,28,1772865.2585,5,5,5,15,Champions
4278,139,12,725384.931,4,5,5,14,Champions
4279,756,2,136013.20400000003,2,3,3,8,At Risk
4280,433,3,125135.827,2,4,3,9,Loyal Customers
4281,672,2,116949.4975,2,3,3,8,At Risk
4282,88,3,107125.03,5,4,3,12,Loyal Customers
4283,399,2,152877.1125,3,3,3,9,Potential Loyalists
4285,852,1,14110.5,1,2,1,4,Lost Customers
4288,541,1,171262.76,2,2,3,7,Lost Customers
4289,102,3,226657.13999999998,4,4,4,12,Champions
4293,364,4,255531.6315,3,4,4,11,Loyal Customers
4294,664,1,16965.612,2,2,1,5,Lost Customers
4295,244,1,111845.94300000001,3,2,3,8,Needs Attention
4296,38,22,1310710.3825,5,5,5,15,Champions
4298,1084,1,45528.86,1,2,1,4,Lost Customers
4300,105,17,762501.549,4,5,5,14,Champions
4301,333,1,75448.59999999999,3,2,2,7,Needs Attention
4302,486,2,123565.878,2,3,3,8,At Risk
4304,11,26,1839223.294,5,5,5,15,Champions
4305,354,2,32143.894500000002,3,3,1,7,Potential Loyalists
4307,13,6,433168.255,5,5,5,15,Champions
4308,109,6,276673.4475,4,5,4,13,Champions
4309,1239,1,58936.637,1,2,2,5,Lost Customers
4310,944,2,181074.1655,1,3,4,8,At Risk
4314,15,15,1114922.033,5,5,5,15,Champions
4315,51,2,180559.6985,5,3,4,12,Potential Loyalists
4316,272,4,284925.583,3,4,4,11,Loyal Customers
4317,19,2,109720.103,5,3,3,11,Potential Loyalists
4318,549,1,155882.432,2,2,3,7,Lost Customers
4319,491,2,104447.736,2,3,3,8,At Risk
4320,1170,1,70508.02,1,2,2,5,Lost Customers
4321,299,1,129587.18,3,2,3,8,Needs Attention
4322,1108,2,249990.83000000002,1,3,4,8,At Risk
4323,487,1,73767.93,2,2,2,6,Lost Customers
4324,274,3,288662.251,3,4,4,11,Loyal Customers
4325,14,21,1287532.722,5,5,5,15,Champions
4326,583,1,44614.520000000004,2,2,1,5,Lost Customers
4327,797,1,13855.521999999999,1,2,1,4,Lost Customers
4329,624,3,50257.5495,2,4,2,8,At Risk
4330,734,1,99126.8625,2,2,2,6,Lost Customers
4332,396,1,29621.767499999998,3,2,1,6,Needs Attention
4333,447,3,138414.6895,2,4,3,9,Loyal Customers
4335,423,6,226701.929,3,5,4,12,Loyal Customers
4337,35,5,318728.044,5,5,5,15,Champions
4338,591,2,118702.15,2,3,3,8,At Risk
4339,171,2,46337.600000000006,4,3,1,8,Potential Loyalists
4341,197,4,91202.16249999999,4,4,2,10,Potential Loyalists
4342,611,3,311509.11049999995,2,4,4,10,Loyal Customers
4346,71,26,1330814.4745,5,5,5,15,Champions
4347,322,2,97296.34,3,3,2,8,Potential Loyalists
4349,384,1,71746.31999999999,3,2,2,7,Needs Attention
4350,61,4,310451.8685,5,4,4,13,Champions
4351,270,1,43392.042,3,2,1,6,Needs Attention
4354,218,1,43055.107500000006,3,2,1,6,Needs Attention
4356,692,2,34075.516,2,3,1,6,At Risk
4357,90,23,1625841.76,4,5,5,14,Champions
4358,242,1,66146.505,3,2,2,7,Needs Attention
4359,82,2,45805.52,5,3,1,9,Potential Loyalists
4360,893,2,110776.69,1,3,3,7,At Risk
4361,142,2,141945.652,4,3,3,10,Potential Loyalists
4362,835,2,98171.01,1,3,2,6,At Risk
4365,50,12,553653.465,5,5,5,15,Champions
4368,30,1,44768.08,5,2,1,8,New Customers
4369,26,4,170466.071,5,4,3,12,Loyal Customers
4371,498,1,77864.556,2,2,2,6,Lost Customers
